Filename,Class,FocusScore,MeanIntensity,FOVRatio,Status
25e9fd872182.png,1,1.43234406738905,59.8533709601124,0.832873966185491,borderline
274f5029189b.png,1,1.48921672940697,68.1508506080814,0.833228028580584,borderline
278aa860dffd.png,1,1.34234635531378,64.2862478827785,0.833166037858211,borderline
27e4c800a449.png,1,1.5523047900175,52.4460880993074,0.832527533417768,borderline
28f98cfe3858.png,1,0.70536431669338,76.0188172092064,0.751974192029693,borderline
2994f17f58a5.png,1,1.19846618173404,59.8423754749444,0.833292641987365,borderline
29b52f64d2db.png,1,0.74989236881529,52.753723739854,0.547229540390605,borderline
2a08ed6bbcbc.png,1,1.07632847336986,88.7437088953826,0.833612371059297,borderline
2a8a9e957a6c.png,1,1.38818549030675,63.4548168698691,0.833465500732444,borderline
2d7666b8884f.png,1,0.739972692950492,60.3890338755738,0.714743464983209,borderline
2d9d97a6e713.png,1,1.46448094903641,75.4589292390211,0.833236611911374,borderline
2ecbc2e3f239.png,1,0.814647033077611,56.0198394323816,0.751169460720536,borderline
2f2e1949ad56.png,1,1.09442590556681,66.9641722235787,0.83310142445143,borderline
2f4e81787d9b.png,1,0.780331781010223,59.750487902571,0.75121861593514,borderline
3044022c6969.png,1,1.10248349954029,89.6105814348278,0.833938299203467,borderline
30941b65348b.png,1,1.08113580342757,96.4746829889828,0.833832914975433,borderline
30cab14951ac.png,1,1.44077824984026,45.1747480315563,0.832850123599963,borderline
31cb39681f6a.png,1,0.592701181327059,63.1758509587994,0.715048674241754,borderline
33105f9b3a04.png,1,1.26859346464436,57.7809247871335,0.832929042558061,borderline
33b893e18eb3.png,1,1.07873087848648,81.9117535840175,0.833748512222663,borderline
33ffddea8c6e.png,1,7.11601963967011,78.0754702947846,0.789061224489796,gradeable
3461dc601cc2.png,1,1.0036352712036,83.5125463165424,0.976988157805413,borderline
358d2224de73.png,1,0.774547339651877,59.0494858432982,0.751792967816222,borderline
35aa7f5c2ec0.png,1,1.26425768602026,63.9068973261973,0.832748792611469,borderline
35d6c4c50072.png,1,1.23143878954154,66.3681807821132,0.832947878200629,borderline
36041171f441.png,1,1.16777276227549,95.5044440195165,0.833448334070864,borderline
365f8c01d994.png,1,5.27305406740465,83.1383736961452,0.790144217687075,gradeable
36677b70b1ef.png,1,1.08571338945821,88.074548373745,0.833896097827082,borderline
382752f6694a.png,1,1.4922745149938,85.0735364944151,0.83365719512009,borderline
384631079d1e.png,1,1.49776686623629,55.4633096810455,0.750066490696321,borderline
38b9bb961847.png,1,4.55795863917113,79.0257142857143,0.789473922902494,gradeable
38e0e28d35d3.png,1,5.33310558763011,78.282166893424,0.790409977324263,gradeable
3b73a3a4a734.png,1,1.32213679077734,66.949698343608,0.833128843424787,borderline
3c726de3ee90.png,1,0.533319919587954,77.6962307784579,0.745898754122645,borderline
3c72f580d4ba.png,1,5.11816673069286,76.6930049886621,0.790821768707483,gradeable
1ae8c165fd53.png,2,0.511164303887422,69.3549607708183,0.745375416922876,borderline
1b4625877527.png,2,4.06956970497564,69.1007453457447,0.735352393617021,gradeable
1b8ad0afe9fb.png,2,1.66743297652138,90.4601928362697,0.906587408215493,borderline
1bea04b2bb2d.png,2,0.450862202725962,80.0279817264336,0.745359258249949,borderline
1c0e5dd1b14c.png,2,0.359530276537738,84.5787758596996,0.746588773128738,reject
1c4d87baaffc.png,2,1.26425768602026,63.9068973261973,0.832748792611469,borderline
1c578b72d7b3.png,2,0.750714742568124,50.0088916194808,0.750721019180342,borderline
1c5ad36fb799.png,2,0.568930545502145,87.5070067499582,0.746153362401476,borderline
1c5e6cdc7ee1.png,2,2.26926298073545,63.8372348885838,0.745294223230756,borderline
1c6d119c3d70.png,2,3.43889899766872,85.4216569148937,0.735865026595745,gradeable
1cb814ed6332.png,2,3.74891052081732,66.5455764627662,0.735335106382979,gradeable
1d14dd912671.png,2,0.530605941422471,67.4500983786592,0.745889437410327,borderline
1d55e689cf84.png,2,1.46377068698825,89.2277307489475,0.752008748943904,borderline
1da25637859b.png,2,1.54014688371195,68.7105014470566,0.755859620918635,borderline
1db18bdd43aa.png,2,1.27497162794761,45.2305904678309,0.90428065890659,borderline
1dbdc32c17db.png,2,7.00668290689258,93.5715885416668,0.989169921875,gradeable
1dd9adcbfff4.png,2,0.776790150083188,64.1942796559911,0.750760024014204,borderline
1dfbede13143.png,2,2.26089007084053,64.9102581151476,0.745341389086869,borderline
1e143fa3de57.png,2,3.16815492641431,61.5870000000001,0.735019281914894,gradeable
1e1fb019710d.png,2,1.32856885964328,85.3792675843837,0.833157931379131,borderline
1e4650743fa2.png,2,0.676002702788851,76.4517461265768,0.74606441691356,borderline
1e4b3b823b95.png,2,1.73870184059023,95.7577250151168,0.907117078430661,borderline
1ee1eb7943db.png,2,1.57206873647459,84.3152567278309,0.746216832504146,borderline
1f07dae3cadb.png,2,2.15519965863666,69.7426821591947,0.745710527419084,borderline
1f0e223b8055.png,2,0.786602632684133,56.6438009001677,0.752156328636938,borderline
1f4bf8e28b41.png,2,1.10440839079309,90.0173709925382,0.833829338587603,borderline
1f543a86c4d4.png,2,0.362821690012285,65.9698174914287,0.745833100415525,reject
1f63d44d9e3c.png,2,5.4646234004178,82.5805614512471,0.789961904761905,gradeable
1ffaa51a6245.png,2,10.1663872692749,93.6422102864584,0.987154947916667,gradeable
203275daf46d.png,2,1.25941141785062,56.2636210306865,0.833035857341227,borderline
20404ec7b518.png,2,1.48265164558772,62.3010856006044,0.833108815652943,borderline
20688cb25704.png,2,1.53714515128166,67.7213173696098,0.833246148945585,borderline
207a580de0ea.png,2,0.663849830819565,58.9954256398254,0.745235666238098,borderline
20c883d3bd38.png,2,1.63519699418883,53.4048960646633,0.754733612951612,borderline
2131aa3a1e6f.png,2,0.516959904892314,62.0201128478059,0.714904916257657,borderline
217dad18a5ed.png,2,1.89031682764195,51.3367527951184,0.753520129231454,borderline
222d0ac042b4.png,2,1.62371987989776,82.1595201314152,0.907283439083189,borderline
2241b7e90782.png,2,4.87698229453662,86.5525585937501,0.989423828125,gradeable
224bb938e2dd.png,2,0.6215773009112,97.2706308404139,0.746354254010845,borderline
22ce8ef69357.png,2,1.57629397971047,74.1394822572321,0.906016295844891,borderline
23148a40ecb0.png,2,1.38666031206458,64.7327084032717,0.832807206946013,borderline
23175b7ef453.png,2,0.440460759199876,84.6756405530867,0.744863871187135,reject
232549883508.png,2,1.24611705421359,81.2121169927062,0.833479567857906,borderline
234399352d36.png,2,0.683160328048915,64.2438652939032,0.714680211470206,borderline
236f56771ec6.png,2,1.43288606798106,52.4697616409041,0.832931188390759,borderline
2376e5415458.png,2,1.65529489204662,72.8080271086954,0.905166534314894,borderline
239f2c348ea4.png,2,1.34017369391065,43.0299780711797,0.90876055590902,borderline
23d7ca170bdb.png,2,2.58625202290333,61.2384957891373,0.745437686043099,borderline
23fca0693e2a.png,2,1.3158530269232,72.5900346098973,0.833501741462447,borderline
2463bb04ebc3.png,2,0.605120255925804,102.549619790793,0.746041125132763,borderline
1b495ac025b7.png,3,1.50991168302255,56.4160555017244,0.833099755470443,borderline
1c9521878baf.png,3,0.523664808894803,67.8599520538693,0.745176708917957,borderline
237c078d00fc.png,3,1.60865324250062,82.5699535689985,0.906033070050662,borderline
24b87f744598.png,3,0.435009664313598,76.1007250149068,0.746328633051969,reject
25b0e72705a8.png,3,1.44309006553625,53.29775169187,0.832451237144078,borderline
2665f72e2dd3.png,3,0.765056151668402,49.6754221801605,0.54711355097424,borderline
269b44e628eb.png,3,1.43717499465619,59.5161640193683,0.905414003185915,borderline
299086c6d1b5.png,3,1.24489426086094,43.8304948745923,0.903990366474954,borderline
2b48daf24be0.png,3,0.832717548813221,97.2956297017578,0.833752803888058,borderline
2bb063318cf1.png,3,0.728434281075932,63.0207686986418,0.745822036819647,borderline
2bbd1f99ecc3.png,3,0.717862653416865,46.314305740286,0.547453526078257,borderline
2f42e20db938.png,3,1.47498631187375,63.317561369912,0.90595630339131,borderline
31616ff6b53b.png,3,1.14819965202574,71.601364844966,0.833340565584277,borderline
3218a6d8eb2c.png,3,0.767496479687727,49.9050352047139,0.750445476260426,borderline
33778d136069.png,3,4.42255225667521,83.061394729883,0.913154791798589,gradeable
3435fd8675a2.png,3,6.03547886510632,78.7609589905211,0.939976053744423,gradeable
352e4a939242.png,3,3.85746442066466,81.0693704186685,0.906144371839542,gradeable
36865bbc64d6.png,3,0.863664857104143,35.6890327299754,0.546556517574972,borderline
36b5b3c9fb32.png,3,1.67534054083116,83.6396588797517,0.906360463078592,borderline
38055d8b9f08.png,3,1.32856803464013,96.51461025956,0.833359401226844,borderline
383e72af1955.png,3,1.52236009249735,83.5920605143896,0.833345334101382,borderline
39aa3cd93c50.png,3,1.46425228492461,54.8109764087572,0.903955634001828,borderline
3b018e8b7303.png,3,0.541061882252603,57.8550907938425,0.904374989146102,borderline
3e3a3955b9c5.png,3,1.27524648768892,77.465255630665,0.833681276131474,borderline
3f49f8d100e9.png,3,1.3232946294256,47.2057758918748,0.903911034348837,borderline
3fa4f4d77177.png,3,1.32134575738077,66.0993453779718,0.832901623584704,borderline
405b4f78658f.png,3,1.30639744424676,54.8454232733791,0.812484546474694,borderline
4294a14c656a.png,3,0.632804521218859,94.7260448401718,0.747121135893566,borderline
42cc993f23a9.png,3,1.50615363225213,67.8071183414299,0.90621048194464,borderline
4360a112db10.png,3,0.762152647017035,49.4079951700089,0.547215507980356,borderline
457c7c927e27.png,3,1.28558877964773,50.0374319361935,0.903883800932409,borderline
498f143c0374.png,3,0.571263795536323,63.0662287229583,0.719423014186441,borderline
4b618537d52f.png,3,1.08447024822094,85.7863859313486,0.833044679097873,borderline
4c570172778b.png,3,0.830860984395742,65.184055599452,0.753728725258162,borderline
4c60b10a3a6a.png,3,1.27227662656947,44.7722510826272,0.903787891944119,borderline
4c9f0fdaaef7.png,3,1.21153045329065,43.8935204992637,0.903177902884848,borderline
4d47300e3ddb.png,3,1.35903769867233,53.1277691253576,0.903625675507134,borderline
4d9fc85a8259.png,3,1.02757786964611,79.3725613803522,0.833428067873165,borderline
4df6a81b476e.png,3,1.60958255576254,56.9210469709338,0.903338540573054,borderline
4f0866b90c27.png,3,0.817714497418747,34.6619970713118,0.546196826046427,borderline
4fecf87184e6.png,3,1.52940014794848,66.0492661729027,0.832772635196997,borderline
4fef9ed8a4c5.png,3,0.532961900069781,56.8835613307527,0.745856828917212,borderline
50a2aef380c8.png,3,0.629468182580026,80.0934109590158,0.746161368951125,borderline
51269b77d312.png,3,1.37137455377219,73.0747078806422,0.832856084246345,borderline
51da6aebba8f.png,3,1.24266437977729,43.4225659246023,0.903398335683038,borderline
537e50fdf22e.png,3,0.853361885859543,46.9408734624742,0.546878197258032,borderline
5b3e7197ac1c.png,3,1.42707846539298,51.4045869796596,0.83270325327311,borderline
5f13e8a07344.png,3,3.72206185078637,86.720810546875,0.989348958333333,gradeable
6061f5b7378d.png,3,0.663452146033445,60.0926760765523,0.547659393970398,borderline
6089fa333013.png,3,1.29730317680263,46.747304286461,0.904389197885108,borderline
1b32e1d775ea.png,4,3.56100172304527,58.8523410904256,0.734946808510638,gradeable
1bf30c84bbad.png,4,0.709792649114105,51.1898788459826,0.718041283880807,borderline
1c4f3aa4df06.png,4,0.529675620757583,81.3148635334564,0.746149140766206,borderline
1e9224ccca95.png,4,1.91788989907467,55.3292457713773,0.745860904978851,borderline
1efa5d443707.png,4,0.621881132847115,58.6657348200417,0.714750984631608,borderline
1fd5d860d4d7.png,4,1.56692127676596,66.1343936641553,0.754068934086849,borderline
2017cd92c63d.png,4,1.34142946513943,57.2019693498796,0.832903769417402,borderline
20d5fdd450ae.png,4,0.598335066117013,71.2243577873741,0.745942135064378,borderline
211518c46162.png,4,1.51463574731948,65.7096840562839,0.754223584831636,borderline
21abd36095a1.png,4,0.636494049930031,81.9589074757299,0.745600182607561,borderline
21d18b022429.png,4,1.48829766070651,66.532735947952,0.905175809463967,borderline
222f3ee3a1e8.png,4,0.857338588559642,89.3753490554522,0.833603310876797,borderline
22895c89792f.png,4,3.52428642591152,72.1633078457448,0.734851063829787,gradeable
247ac63e5510.png,4,0.608491059868132,79.0937121508562,0.745719552984143,borderline
247e98aba610.png,4,1.86018895638538,51.5317454489274,0.832457913068026,borderline
254052cf3e48.png,4,0.68682864875805,60.6360812102875,0.745980129781803,borderline
25d069089c5e.png,4,1.50866114934959,64.2610653439438,0.833133850367748,borderline
2628305cbb29.png,4,1.01549949343877,90.4584352206488,0.833894428846095,borderline
262ad704319c.png,4,4.85112671453282,96.1514648437501,0.989361979166667,gradeable
26463a5fb949.png,4,0.754731140719798,39.744158721622,0.721823068427176,borderline
27e2be850a99.png,4,1.25285230257272,74.1946897316661,0.833557771538438,borderline
281d7b7c7676.png,4,2.04665796839642,65.6623246607265,0.754659823105095,borderline
29bc0e721cfe.png,4,1.4790668082222,75.106348048116,0.756094676364804,borderline
2bbcfdc477db.png,4,0.828474439671461,83.8662006843763,0.715116351077345,borderline
2df07eb5779f.png,4,0.504184158939605,81.6586968015727,0.745553307898709,borderline
2f284b6a1940.png,4,1.52357340325013,64.6134761631369,0.832935956907865,borderline
2f7789c1e046.png,4,3.28779867138522,78.5310598404255,0.735636303191489,gradeable
2fde69f20585.png,4,0.770981542875507,50.950441623082,0.722419356212267,borderline
2fe06bedb2c4.png,4,1.78850542936999,105.957857669483,0.907771075112131,borderline
312694ea8e6a.png,4,1.54656512694858,56.5764457667014,0.832768820383312,borderline
3206171db5be.png,4,0.703044836480495,65.4277777741384,0.720830128893803,borderline
374535e0adb8.png,4,0.819466934726909,63.9396634061085,0.728480823804084,borderline
378963f9df22.png,4,0.87331455866505,59.486126248704,0.714964631112589,borderline
3796af4d987a.png,4,1.36082213734244,55.9351526965819,0.905032538012324,borderline
37c4dfe03aba.png,4,7.84698803330167,103.742369791667,0.989270833333333,gradeable
3810040096cb.png,4,0.647022470693665,90.4367999364133,0.745854645312762,borderline
3a1ecf5e2839.png,4,1.27090093124964,69.9664940145574,0.832555429242836,borderline
3a6e9730b298.png,4,1.24756074440181,42.831041911044,0.903748817911852,borderline
3ac3fbfca7d4.png,4,0.441650353819599,94.7672654692362,0.746673642555015,reject
3b185ac445d0.png,4,6.02980426305165,88.4743164062501,0.989378255208333,gradeable
3b232b394e4f.png,4,2.0700280476918,122.978481259463,0.909639918978613,borderline
3b4a5fcbe5e0.png,4,3.53631631898797,37.2178523936171,0.704656914893617,gradeable
3c78bfca247b.png,4,1.59018717743305,71.2977194489507,0.754486810435595,borderline
3ca637fddd56.png,4,3.53631631898797,37.2178523936171,0.704656914893617,gradeable
3ccf96c1dd6d.png,4,0.710326280766754,77.5563017659828,0.746069075269719,borderline
3ee4841936ef.png,4,1.03550670201588,75.4160991336559,0.833716563158055,borderline
3f752fcccec0.png,4,1.40012933803647,65.5497733046969,0.833002954573199,borderline
408ea9d5e082.png,4,1.52694546042402,35.801411678458,0.750510712415307,borderline
4462fba1d2a1.png,4,0.53609581241813,85.5460217929547,0.746175926314122,borderline
44ecf3f4efa5.png,4,1.2627946600529,57.3019878040408,0.832733771782586,borderline
